,0,1,2,3,4,5,6
0,0.782608695652174,0.0,0.7825813823825313,0.782608695652174,0.0,0.0,227.60005831718445
1,0.7993311036789298,0.0,0.7977947777524586,0.7993311036789298,0.0,0.0,415.18828225135803
2,0.802675585284281,0.0,0.8021358531632504,0.802675585284281,0.0,0.0,565.8053486347198
3,0.802675585284281,0.0,0.801890740499732,0.802675585284281,0.0,0.0,789.1978280544281
4,0.8060200668896321,0.0,0.8080207362534949,0.8060200668896321,0.0,0.0,950.9974718093872
5,0.8093645484949833,0.0,0.8091122375793245,0.8093645484949833,0.0,0.0,1160.4993023872375
6,0.8327759197324415,0.0,0.8328812509343783,0.8327759197324415,0.0,0.0,1309.990223646164
7,0.8127090301003345,0.0,0.8147279182733418,0.8127090301003345,0.0,0.0,1466.3615839481354
8,0.7558528428093646,0.0,0.7563505469755469,0.7558528428093646,0.0,0.0,1672.7645285129547
9,0.8160535117056856,0.0,0.8154858950213992,0.8160535117056856,0.0,0.0,1818.4019901752472
