,0,1,2,3,4,5,6
0,0.9464882943143813,0.0,0.9473749857452388,0.9464882943143813,0.0,0.0,305.09590673446655
1,0.9163879598662207,0.0,0.9168534319957602,0.9163879598662207,0.0,0.0,585.0833413600922
2,0.9331103678929766,0.0,0.9324976198399053,0.9331103678929766,0.0,0.0,851.0441312789917
3,0.9297658862876255,0.0,0.9297933353699868,0.9297658862876255,0.0,0.0,1121.1577563285828
4,0.9331103678929766,0.0,0.9332242171037407,0.9331103678929766,0.0,0.0,1404.3854658603668
5,0.919732441471572,0.0,0.9201062132303681,0.919732441471572,0.0,0.0,1612.0927028656006
6,0.9230769230769231,0.0,0.9228821421092189,0.9230769230769231,0.0,0.0,1752.9528646469116
7,0.9331103678929766,0.0,0.9333538083538083,0.9331103678929766,0.0,0.0,2048.289004087448
8,0.939799331103679,0.0,0.9398393642320039,0.939799331103679,0.0,0.0,2330.3052575588226
9,0.939799331103679,0.0,0.9398170923998739,0.939799331103679,0.0,0.0,2615.2238109111786
