,0,1,2,3,4,5,6
0,0.5055096418732782,0.0,0.48334552737545916,0.5055096418732782,0.0,0.0,274.03136944770813
1,0.5250438266967192,0.0,0.5081201672758612,0.5250438266967192,0.0,0.0,516.4530498981476
2,0.506511394941147,0.0,0.4818770783840356,0.506511394941147,0.0,0.0,754.9811267852783
3,0.5554720761332331,0.0,0.5518669424669979,0.5554720761332331,0.0,0.0,1042.65363407135
4,0.5390683696468821,0.0,0.5212932586787896,0.5390683696468821,0.0,0.0,1287.2908296585083
5,0.540946656649136,0.0,0.5293401767282324,0.540946656649136,0.0,0.0,1543.6871292591095
6,0.5473328324567994,0.0,0.5294257925671,0.5473328324567994,0.0,0.0,1790.0411169528961
7,0.4997495617330328,0.0,0.4783314079336023,0.4997495617330328,0.0,0.0,2029.410416841507
8,0.5264212371650389,0.0,0.5186029972266396,0.5264212371650389,0.0,0.0,2270.7765789031982
9,0.5459554219884798,0.0,0.5312455096356569,0.5459554219884798,0.0,0.0,2516.1368589401245
