,0,1,2,3,4,5,6
0,0.36075731497418245,0.0,0.25486005412069546,0.36075731497418245,0.0,0.0,218.85290384292603
1,0.35197934595524955,0.0,0.2761337455332631,0.35197934595524955,0.0,0.0,405.94264245033264
2,0.3623063683304647,0.0,0.2738849447401683,0.36230636833046476,0.0,0.0,593.4235785007477
3,0.36815834767642,0.0,0.2570159003256499,0.36815834767642,0.0,0.0,779.7402045726776
4,0.3769363166953528,0.0,0.2521748039825197,0.37693631669535277,0.0,0.0,965.8395555019379
5,0.3528399311531842,0.0,0.2617582977664602,0.3528399311531842,0.0,0.0,1155.052681684494
6,0.3528399311531842,0.0,0.22844901779409313,0.3528399311531842,0.0,0.0,1341.9094874858856
7,0.3683304647160069,0.0,0.24745698394995289,0.36833046471600683,0.0,0.0,1529.5230977535248
8,0.37366609294320136,0.0,0.25009216950984725,0.37366609294320136,0.0,0.0,1717.7002704143524
9,0.3667814113597246,0.0,0.2539517446005223,0.3667814113597246,0.0,0.0,1906.520958662033
