,0,1,2,3,4,5,6
0,0.6706124549665465,0.671963095848283,0.6706068709215576,0.6706124549665465,0.6664951106536284,0.6747297992794647,220.4258041381836
1,0.677560473494596,0.6784706184244289,0.6775578898573758,0.677560473494596,0.6747297992794647,0.6803911477097272,417.150075674057
2,0.6909418425115801,0.6902244003095177,0.6909401847503943,0.6909418425115801,0.6932578486875965,0.6886258363355635,615.9039907455444
3,0.6770458054554812,0.6821980248164092,0.6769609009773911,0.6770458054554812,0.660833762223366,0.6932578486875965,816.5846130847931
4,0.6672671127123005,0.6626663188103313,0.6672052081485015,0.6672671127123005,0.680905815748842,0.6536284096757591,1014.7725722789764
5,0.6652084405558415,0.6612861234053632,0.6651635399524909,0.6652084405558415,0.6767884714359238,0.6536284096757591,1209.654049873352
6,0.6906845084920227,0.6881162428645563,0.6906635323562189,0.6906845084920227,0.698919197117859,0.6824498198661864,1407.3838012218475
7,0.682192485846629,0.6933200893965731,0.6817735293444815,0.682192485846629,0.6459083890890376,0.7184765826042203,1602.8966898918152
8,0.6798764796706125,0.6795466254507986,0.6798761404888954,0.6798764796706125,0.680905815748842,0.678847143592383,1799.3941259384155
9,0.7079258878023674,0.706794110049083,0.7079215359268742,0.7079258878023674,0.7117858980957282,0.7040658775090067,1995.0635905265808
