,0,1,2,3,4,5,6
0,0.5073835668307459,0.5005758157389635,0.5072920169468071,0.5073835668307459,0.5212121212121212,0.49356548069644207,190.57459259033203
1,0.48845134418780767,0.5009235315847802,0.48813166870501146,0.48845134418780767,0.4636363636363636,0.5132475397426193,354.482782125473
2,0.4971601666035593,0.39026629935720847,0.4812156239054084,0.4971601666035593,0.6727272727272727,0.32172596517789553,513.8493649959564
3,0.4967815221507005,0.05274411974340698,0.35506502197533846,0.4967815221507005,0.9659090909090909,0.028009084027252083,673.1450502872467
4,0.5134418780764862,0.6267789718268951,0.4640148257720664,0.5134418780764862,0.20984848484848484,0.8168054504163512,833.2376520633698
5,0.4933737220749716,0.5650195058517556,0.4792459269965941,0.4933737220749716,0.3287878787878788,0.6578349735049205,995.1210269927979
6,0.5005679666792882,0.5721699643204671,0.4861759325922481,0.5005679666792882,0.3333333333333333,0.6676760030280091,1155.4312262535095
7,0.49640287769784175,0.3428853754940711,0.4673297350152983,0.49640287769784175,0.7303030303030303,0.2626797880393641,1314.2418291568756
8,0.503975766755017,0.4866771159874608,0.5034118180669904,0.503975766755017,0.5378787878787878,0.47009841029523086,1472.5848066806793
9,0.4979174555092768,0.5164113785557987,0.4971820672306553,0.4979174555092768,0.45984848484848484,0.5359576078728236,1631.8394706249237
