,0,1,2,3,4,5,6
0,0.5235390634860533,0.0,0.5210125700642301,0.5235390634860533,0.0,0.0,287.27232837677
1,0.5134418780764862,0.0,0.513263250214956,0.5134418780764862,0.0,0.0,530.1484146118164
2,0.5154613151583995,0.0,0.5146852834639403,0.5154613151583995,0.0,0.0,966.3111131191254
3,0.4749463587025117,0.0,0.4726912452688907,0.4749463587025117,0.0,0.0,1195.5588192939758
4,0.5030922630316799,0.0,0.5021209806801665,0.5030922630316799,0.0,0.0,1459.1308209896088
5,0.503975766755017,0.0,0.5031853380701422,0.503975766755017,0.0,0.0,1875.9034314155579
6,0.5160923892464976,0.0,0.5156472950104701,0.5160923892464976,0.0,0.0,2270.0920617580414
7,0.4673734696453364,0.0,0.463068221072594,0.4673734696453364,0.0,0.0,2496.9127190113068
8,0.4898397071816231,0.0,0.48563648159890427,0.4898397071816231,0.0,0.0,2719.559292793274
9,0.4845386848416004,0.0,0.48026474060092933,0.4845386848416004,0.0,0.0,2945.602504014969
