,0,1,2,3,4,5,6
0,0.5154320987654321,0.5964010282776349,0.4951117110500144,0.5154320987654321,0.3148148148148148,0.7160493827160493,158.46415090560913
1,0.5051440329218106,0.5265748031496063,0.5041279188161825,0.5051440329218106,0.45987654320987653,0.5504115226337448,292.65195083618164
2,0.5108024691358025,0.5039123630672926,0.5107080841211653,0.5108024691358025,0.5246913580246914,0.49691358024691357,426.6418571472168
3,0.5015432098765432,0.1904761904761905,0.4151935021500239,0.5015432098765432,0.8858024691358025,0.11728395061728394,566.5046598911285
4,0.49691358024691357,0.6504646175839885,0.3766084555809851,0.49691358024691357,0.05761316872427984,0.9362139917695473,703.2332503795624
5,0.4948559670781893,0.6214340786430222,0.4312734535409856,0.4948559670781893,0.16049382716049382,0.8292181069958847,837.3493990898132
6,0.49948559670781895,0.6185809486475892,0.44541612877405634,0.49948559670781895,0.18724279835390947,0.8117283950617284,970.7105264663696
7,0.5046296296296297,0.5069124423963133,0.5046190118958311,0.5046296296296297,0.5,0.5092592592592593,1103.7434222698212
8,0.49022633744855965,0.5597512216792536,0.4771877672232554,0.49022633744855965,0.3323045267489712,0.6481481481481481,1237.1628518104553
9,0.49691358024691357,0.6377777777777778,0.4072727272727273,0.49691358024691357,0.10802469135802469,0.8858024691358025,1371.756938457489
