,0,1,2,3,4,5,6
0,0.87,0.0,0.8714630467360923,0.87,0.0,0.0,235.52990293502808
1,0.8766666666666667,0.0,0.8769276396925674,0.8766666666666667,0.0,0.0,456.983510017395
2,0.8633333333333333,0.0,0.8642196716084808,0.8633333333333333,0.0,0.0,677.4859795570374
3,0.88,0.0,0.880392304353004,0.88,0.0,0.0,900.6203978061676
4,0.8566666666666667,0.0,0.8583932770036945,0.8566666666666667,0.0,0.0,1128.3575778007507
5,0.8633333333333333,0.0,0.8629474197278404,0.8633333333333333,0.0,0.0,1310.4730265140533
6,0.8766666666666667,0.0,0.8780160570918822,0.8766666666666667,0.0,0.0,1532.00838804245
7,0.8666666666666667,0.0,0.8663820395091312,0.8666666666666667,0.0,0.0,1753.2983267307281
8,0.88,0.0,0.8809259935858401,0.88,0.0,0.0,1974.7258560657501
9,0.8633333333333333,0.0,0.8635078918225598,0.8633333333333333,0.0,0.0,2133.0458192825317
